ROW_NAMES	CBX1_average	CBX3_average	CBX5_average	CBX7_average	CBX8_average	MSH2_average	MSH3_average	MSH6_average	PARP1_average	RPA1_average	RPA2_average	RPA3_average	XRCC5_average	XRCC6_average	SSBP1_average	SPIN1_average	WDR76_average	
gi|83816964|ref|NP_060880.3|	0.585451	1.581342	0	5.970616	-0.03418883	0	0	-0.5230415	0	0	0	-1.016881	-0.647034	0	0	0	32.03151	
gi|40254949|ref|NP_065960.2|	0.05086209	-0.4375645	0	0.701725	-0.6438454	0	0	0	0.1347535	0	0	0	0	0	0	-0.1104564	24.17023	
gi|166235167|ref|NP_055230.2|	2.026115	5.589222	-0.3966562	0	2.893319	0	0	0	-0.7083799	0	0	0	0	0	0	0	31.34411	
gi|18375673|ref|NP_002902.2|	0	0	0	-0.2998108	-0.6472594	-0.1296914	-0.3666111	-0.3993536	4.997838	0	0	0	0	0	0	27.17829	2.086765	
gi|122937229|ref|NP_001073886.1|	0.0254645	1.993866	0.3335322	0.6763274	-0.3888921	0	0	0	-0.4074202	0	0	0	0	0	0	0	17.91499	
gi|56699473|ref|NP_006289.2|	-0.318043	5.201357	-0.2500528	-0.4875446	6.082956	0	0	0	0	0	0	0	0	0	0	0	28.0955	
gi|13514831|ref|NP_004389.2|	3.357873	4.715754	0.1045764	0	5.454528	0	0	0	0	0	0	0	0	0	0	-0.6324655	24.96514	
gi|39725942|ref|NP_068602.2|	-0.8155867	0	0	0	0	0	0	0	-1.290673	6.277679	-0.7922274	77.75279	0	1.947507	0	-0.769227	-1.393693	
gi|316983156|ref|NP_001186912.1|	1.180804	0	0	-0.414886	-0.9474957	0	-0.4816862	-0.2720613	-0.2187781	0	0	0.1584636	0.09821672	-0.451631	0	31.08813	0	
gi|110825961|ref|NP_005475.2|	1.101873	0	0	-0.6107267	0	0	0	0	60.37832	0	0	-1.080421	0	3.34501	0	0	-0.8891527	
gi|52630449|ref|NP_115612.4|	-0.5396185	-0.5342589	-0.3153249	1.283352	-0.8372341	0	0	0	-0.5251041	0	0	-0.6182084	0	0	0	-0.4997172	40.39512	
gi|21914927|ref|NP_060533.2|	-1.576206	-1.564388	0	-4.385057	0	0	-1.446891	0	0	0	0	-2.834577	0	0	0	-9.952517	1270.708	
gi|12408647|ref|NP_071801.1|	2.760479	20.615	0	0	0	0	-0.3621649	0	0.7604731	0	-0.3061737	-0.563612	-0.4802147	0.9728778	0	-0.4281435	0	
gi|213972634|ref|NP_001135451.1|	23.51194	0	3.777905	0	-0.6169354	0.2633631	-0.3059632	-0.3690297	-0.3785079	0	0	-0.7088573	-0.4930222	-0.3637695	0	0.7815996	0	
gi|37595752|ref|NP_919424.1|	-5.036763	-4.191855	-1.385146	0	0	-1.228527	0	0	-4.553192	0	0	-3.477298	0	-2.866176	0	477.4994	0	
gi|20336746|ref|NP_613075.1|	38.96952	0	0	-0.5404864	0	0	0	0	9.248981	0	0	0	0	0	0	-0.7731984	3.352406	
gi|153791300|ref|NP_060585.2|	-0.7468082	0	-0.4189197	0	-1.057576	0	0	0	3.390606	0	0	0	0	0	0	-0.5687804	48.38224	
gi|55769587|ref|NP_003694.1|	0.1856569	1.713396	0	-0.04383822	0	0	0.2395074	0	-0.3273239	0	0	0	0	0	0	-0.2765502	18.02916	
gi|157426877|ref|NP_005763.3|	0.6680945	4.736329	0	-0.0728245	-0.8514695	0	0	0	0.02128757	0	0	0	0	0	0	0	26.45001	
gi|214831364|ref|NP_001135777.1|	0	1.618194	0	0.1759353	4.619606	0	0	0	-0.6430351	0	0	-1.010181	0	0	0	0	41.13551	
gi|149192851|ref|NP_001092253.1|	-0.3621395	-0.1022899	-0.1143877	9.799205	-0.5693178	0	0	0	0	0	0	-0.3541385	0	0	0	-0.3657591	10.5294	
gi|64368880|ref|NP_660090.2|	3.563203	3.077226	-0.2932625	0	-0.2262281	0	0	0	0	0	0	0	0	0	0	0	23.32641	
gi|5802968|ref|NP_006809.1|	0	0	0	2.915059	-0.5950697	0	-0.3621649	0	0	0	0.6236977	-0.4060554	18.88699	0.4807775	0	0	1.49188	
gi|42558250|ref|NP_005889.3|	0	-0.7085013	0	0	0	0	-0.3047941	-0.4528012	37.45765	0	0	-0.8764003	0	0	0	8.956388	-0.7625008	
gi|21071032|ref|NP_057306.2|	0	-0.5852997	0	-0.2045938	44.89911	0	0	0	1.40637	0	0	0	-0.5767937	0	0	-0.550758	-0.6122994	
gi|222136585|ref|NP_003911.2|	0	0	0	-0.4260683	-0.9211001	0	-0.4568386	-0.2347899	46.69071	0	0	-0.3819736	0	-0.4392072	0	-0.5424243	-0.7458332	
gi|74027249|ref|NP_056990.3|	4.616742	18.39762	2.793679	0	0	0	0	-0.248967	-0.4956545	0	0	-0.4395299	0	0	0	-0.261856	0	
gi|70980549|ref|NP_055791.1|	-0.5151891	-0.05890973	-0.2291749	0	0	0	0	0	32.6852	0	0	0	0	0	0	0	2.057246	
gi|7019419|ref|NP_037417.1|	-0.6536153	0.3072869	0	0.7066915	0	0	0	0	10.0371	0	0	0	0	0	0	0	24.30063	
gi|289547560|ref|NP_689496.4|	3.13575	2.685394	-0.0002409728	0	0	0	0	0	-0.6299356	0	0	0	0	0	0	0	31.92595	
gi|55769546|ref|NP_060376.2|	-0.5578567	-0.04779685	0	0.2678284	8.115835	0	0	0	-0.299143	0	0	0	0	0	0	0	22.37284	
gi|7657198|ref|NP_055288.1|	0	-0.5918736	0	15.38876	-0.828567	0	-0.3568785	0	4.382977	0	0	0	0	0	0	0	12.97432	
gi|190610012|ref|NP_008896.2|	-0.4860724	-0.2881893	0	0.1645037	-0.4623052	0	0	0	0.8648446	0	0	0	0	0	0	0	27.48395	
gi|37574608|ref|NP_932094.1|	0.2927203	32.95076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.938799	
gi|260656037|ref|NP_001159583.1|	1.234746	0	0	10.57264	0	0	0	0	5.065966	0	0	-0.7341938	0	8.559505	0	0	1.605803	
gi|118498359|ref|NP_056474.2|	0	-0.5413766	0.04114424	0	0	0	-0.423879	0	44.19558	0	0	0	0	-0.4036179	0	-0.1789473	0.1732608	
gi|201861813|ref|NP_001128471.1|	0	-0.3663732	0	-0.2154755	0	0.03578752	-0.03565313	0.3969883	0.02695717	0	0	0	0	0	20.42091	1.023239	-0.3246477	
gi|205277447|ref|NP_003575.2|	-0.5645944	-0.4059723	0.1606894	3.435999	0	0	0	0	-0.1211011	0	0	0	0	0	0	0	30.1292	
gi|46094072|ref|NP_054825.2|	0.2534847	1.753463	0	0	0	0	0	0	-0.4675209	0	0	-0.5579138	0	0	0	0	31.28688	
gi|68299795|ref|NP_001261.2|	0	0	0	0	0	0	0	0	54.12107	0	0	0	0	0	0	0	-0.5182242	
gi|146198654|ref|NP_078947.3|	-0.01186385	-0.3583407	0.5902521	0	0.3136571	0	0	0	0	0	0	0	0	0	0	-0.323799	20.31104	
gi|148528984|ref|NP_057173.2|	4.704218	18.05641	3.50499	0	0	0	0	0	0	0	0	-0.1112909	0	0	0	0	2.086765	
gi|238859597|ref|NP_055829.2|	-0.4396258	-0.4278077	-0.1556482	0	0	0	0	0	27.93072	0	0	-0.5614164	0	0	0	0.7160661	0.02916247	
gi|39753961|ref|NP_839943.2|	0.1368004	-0.1508308	0	14.78821	0	0	0	0	-0.141676	0	0	0	0	0	0	0	0.106437	
gi|212286172|ref|NP_001131076.1|	-0.3936979	0	0	14.25945	0.1959612	0	0	-0.03666454	5.466926	0	0	0	0	0	0	0	0.6379985	
gi|155030192|ref|NP_001093896.1|	0	-0.4038658	0	0	23.3045	0	0	0	1.77748	0	-0.2303771	0	0	0	0	-0.3693242	-0.3996331	
gi|251831110|ref|YP_003024029.1|	-0.04794854	0	0	0	0	0	-0.3447696	0	5.224319	0	-0.1154588	0	0	0	0	24.34664	-0.3691886	
gi|215599015|ref|NP_001135935.1|	-0.6673581	0	0	-0.5046424	-0.7709472	0	0	0	14.62042	0	0	-0.7394895	0	0	0	48.97894	-0.9029815	
gi|193804923|ref|NP_060485.4|	120.5297	0	0	0.188163	-1.834806	0	0	0	0	-0.6733275	0	-0.9463484	0	-0.9871822	0	2.440801	-0.8893986	
gi|14790190|ref|NP_055816.2|	0.1969821	4.806338	0	0	0	0.2958899	1.376915	0	-0.47611	0	0	-0.5692143	0	0	0	22.54471	0	
gi|31044432|ref|NP_851853.1|	7.418658	0	0	0	0	0	0	0	-0.09976736	0	0	1.873841	0	16.82197	0	1.308885	0	
gi|115529451|ref|NP_001070151.1|	0	0	0	0	0	0	0	0	190.3207	0	0	0	0	0	0	0.5369138	-1.486627	
gi|7657671|ref|NP_055048.1|	0	0	0	0	0	0	0	0	99.87608	0	0	0	0	0	0	3.672763	-1.117704	
gi|10190682|ref|NP_065700.1|	-1.58597	-0.8467725	0	-0.3306669	118.3043	0	0	0	-0.8376177	0	0	0	0	0	0	0	-1.522705	
gi|7662310|ref|NP_055623.1|	0	-0.5269859	0	-0.2900783	0.8101359	0	-0.4094883	0	40.43165	0	0	0	0	0	0	0	-0.36755	
gi|222831664|ref|NP_009080.2|	13.87665	27.96768	1.928996	0	0	0	0	0	-0.5941673	0	0	-0.9006939	0	0	0	0	-0.7985456	
gi|25777671|ref|NP_002705.2|	0	0	0	0	-0.07872908	0	-0.2488756	0	1.440209	0	0	0	-0.3578672	0	0	21.80929	-0.3246477	
gi|4557365|ref|NP_000048.1|	0	0	0	0	0	0	0	0	2.804884	0	0	33.0522	0	0.02330412	0	-0.4616531	-0.5231945	
gi|30410792|ref|NP_002809.2|	-0.0594919	0	0	0	0	0	0.3284549	0	25.28587	0	0	-0.4542342	-0.3657107	0	0	-0.2172519	0	
gi|311771637|ref|NP_001185706.1|	-0.4942935	0	-0.2376497	-0.2010574	-0.7336671	0	-0.2678576	0	15.9305	0	0	0	0	0	0	15.62562	0	
gi|70995211|ref|NP_001389.2|	0	0	0	0	-0.5248569	0.02409041	0	0	0.8378191	0	0.05293506	6.609954	0	-0.2403116	11.78556	-0.3435286	0	
gi|118344456|ref|NP_057085.2|	0	0	0	0	-0.8415882	0	0	0	9.902477	0	0	0	0	0	0	0	39.56635	
gi|84000432|ref|NP_659400.2|	0	-0.8751291	0	-0.4545355	0	0	0	0	3.648369	0	0	0	0	0	0	0	65.63135	
gi|56790919|ref|NP_114171.2|	-0.08248142	-0.04702725	0	0.4056657	0	0	0	0	0	0	0	0	0	0	0	0	27.16827	
gi|307219238|ref|NP_001182534.1|	0	1.640092	-0.1354434	1.365195	0	0	0	0	0	0	0	0	0	0	0	0	26.03224	
gi|157266264|ref|NP_942147.3|	0	-0.3149896	0	1.861937	0	0	0	0	0	0	0	0	0	0	0	0.2572684	20.42882	
gi|284005309|ref|NP_004251.3|	-0.3448301	-0.333012	0	12.95893	1.957824	0	0	0	0	0	0	0	0	0	0	0	4.832153	
gi|19913406|ref|NP_001058.2|	4.461528	0	0	2.004917	0	0	0	0	33.894	0	0	0	0	0	0	-0.5588885	1.967553	
gi|194018565|ref|NP_775802.2|	11.20147	8.17354	10.13049	0	0	0	0	0	0	0	0	0.3872085	0	0	0	0	-0.5363715	
gi|29837655|ref|NP_115687.2|	-0.4680791	0	0	-0.1486286	-0.6812384	0	0	0	-0.4471062	0	0	0	0	0	0	36.9458	0.2660926	
gi|53829368|ref|NP_001005408.1|	0	0	0	-0.1486286	0	0	0	0	-0.4321143	1.346448	-0.2827723	27.57664	0	-0.1749065	0	0	-0.3511701	
gi|115527097|ref|NP_006026.3|	0	0	0	-0.3448813	72.04334	0	0	0	-0.9118528	0	0	0	0	0	0	-0.6646745	-0.9486829	
gi|42518070|ref|NP_004808.2|	0	-1.841248	0	0	-5.145602	-0.7495125	0	-1.019175	373.0175	0	0	0	0	0	0	0	-1.895248	
gi|57863271|ref|NP_055873.1|	-0.4156839	-0.4038658	0	25.21445	2.482553	0	-0.2863683	0	0	0	0.001343951	0	0	0	0	0	-0.1939845	
gi|70610136|ref|NP_003622.2|	0	0	0	-0.5603884	0	0	-0.6271886	0	75.04712	0	0	-0.7460904	0	0	0	0.1472623	-0.6891407	
gi|71164886|ref|NP_057524.3|	0.6010217	0	0	0	0	0	0	0	5.650061	-0.2961935	0	1.98314	0	22.47285	0	0	0	
gi|308199413|ref|NP_001184033.1|	5.167815	10.48283	0	-0.4384921	0	0	0	0	-0.6983717	0	0	0	0	0	0	26.99114	0	
gi|209969832|ref|NP_001129666.1|	0	0	0	12.78984	0.7267174	0	-0.1582311	0	-0.07104948	0	0	0	0	0	0	-0.02027577	1.767149	
gi|221136866|ref|NP_001137464.1|	0	0	0	0	0	0	-0.3447696	0	0.4168345	0	0	0	0	0	0	39.03046	-0.1086753	
gi|4506401|ref|NP_002871.1|	-0.4366671	0	0	26.59786	0	0	-0.1780359	0	-0.3947214	0	0	-0.58093	0	0	0	-0.4030229	4.364855	
gi|385198059|ref|NP_001245237.1|	-0.4799851	0	0	0	0	0	0	0	41.0748	0	0	0	-0.459661	0	0	-0.4051527	-0.1322748	
gi|4557495|ref|NP_001317.1|	0	0	-0.1456479	0	-0.610998	0	0	0	1.111603	0	0	0	0	0	0.3088691	30.23048	0	
gi|4506773|ref|NP_002956.1|	0.08988927	-0.3935174	0	0	0	0	-0.1585223	0	-0.3752078	14.11212	0	4.461936	-0.1592929	0.6881963	-0.2021394	0	0	
gi|5032057|ref|NP_005611.1|	-0.5645944	0	0	37.60089	0	0	0	-0.3690297	-0.1211011	0	-0.3280395	-0.6578209	-0.3804543	0.007303781	0	-0.01955373	0	
gi|7657575|ref|NP_036370.2|	-1.626168	0	0	0	-2.37685	0	0	0	-1.312476	0	0	0	0	0	0	0	163.8422	
gi|194272142|ref|NP_001123537.1|	0	0	0	5.600854	-0.4853976	0	0	0	0	0	0	0	0	0	0	-0.323799	20.31104	
gi|19923727|ref|NP_115874.3|	0	0	0	3.062319	0	107.6067	0	0	0	0	0	0	0	0	0	-0.8124254	-0.9468202	
gi|4885419|ref|NP_005332.1|	0	-0.3583407	0	0	-0.4737479	0	0	0	0	0	0	0	0	0	0	30.1461	0.3070308	
gi|14327896|ref|NP_114172.1|	0	0	0	-0.1088279	0	0	-0.142228	22.37098	0	0	0	0	0	0	0.04998396	0.01173037	-0.2867253	
gi|11386193|ref|NP_008922.1|	6.847822	19.95455	1.151561	0	0	0	0	0	0	0	0	-0.5182934	0	0	0	0	-0.4605892	
gi|190886444|ref|NP_699189.2|	5.091862	22.82387	4.919415	0	0	0	0	0	0	0	0	-0.665726	0	0	0	0	-0.6002279	
gi|8923942|ref|NP_061118.1|	0	0	0	0	0	0	-0.2488756	0	6.470942	0	0	0	0	0	0	20.70308	-0.3933729	
gi|21362003|ref|NP_079116.2|	10.36667	25.6879	0.813936	0	0	0	0	0	0	0	0	-0.7245443	0	0	0	0	0	
gi|109633028|ref|NP_001035918.1|	0	0	0	0	0	0	-0.3588613	0	0	0	-0.4298333	-0.9006939	-0.5948161	0	76.5256	0	0	
gi|154800489|ref|NP_001094096.1|	-0.4295748	0	0	0	0	0	0	0	-0.4086019	0	0	-0.5413144	0	0.2586182	0	36.23234	0	
gi|32455236|ref|NP_387467.2|	0	0	0	0	0	0	0	0	0	2.692896	0.1132898	69.85817	0	-0.5495514	0	0	0	
gi|186700629|ref|NP_001119527.1|	-1.43409	0	0	-0.6815184	-1.744858	0	0	0	140.157	0	0	-0.9163656	0	0	0	-0.7978745	0	
gi|24497517|ref|NP_061975.2|	0	0	0	-0.09829024	0	0	0	0	-0.1671988	0	0	0	0	0	0	0	37.63362	
gi|23503237|ref|NP_061825.2|	-0.3359407	0	0	0	-0.4169615	0	0	0	0	0	0	0	0	0	0	0	28.02726	
gi|4502613|ref|NP_001228.1|	0	0	0	76.30056	-0.6881268	0	0	0	0	0	0	0	0	0	0	0	-0.7373405	
gi|187960109|ref|NP_060547.2|	-0.5531947	0	0	0	0	0	0	0	51.12224	0	0	0	0	0	0	-0.4218925	0.1732608	
gi|5803036|ref|NP_006796.1|	0	0	0	0	0	0	0	0	14.25419	0	0	0	0	1.921148	0	21.69092	-0.5389455	
gi|116292168|ref|NP_115923.2|	10.23283	21.07922	0	0	0	0	0	0	0	0	0	-0.5150414	0	0	0	0	-0.4580916	
gi|282396088|ref|NP_075565.2|	0	-0.3966971	0	-0.2457994	0	0	0	0	0	0	4.582799	0	0	0.8126389	26.84785	-0.3621554	0	
gi|33356174|ref|NP_002678.2|	0	0	0	0.2195635	1.557783	0	0	0	-0.4074202	0	0	0	0	0	0	31.66078	0	
gi|71143112|ref|NP_060594.3|	0	0	0	-0.430951	0	0	0	0	0	0.2149889	47.67335	9.789672	0	0	0	0	0	
gi|14149740|ref|NP_065947.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.28054	
gi|45505147|ref|NP_071739.2|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2411869	26.09996	
gi|194394141|ref|NP_055640.2|	0	0	0	0	0	0	0	0	40.18372	0	0	0	0	0	0	0	0.359575	
gi|298358598|ref|NP_001177255.1|	0	0	0	0	0	0	0	0	-0.3685742	0	0	0	0	0	0	40.76817	-0.4408833	
gi|5729850|ref|NP_006487.1|	0	0	0	0	0	0	-0.5547359	-0.5361151	86.35253	0	0	0	0	0	0	0	-0.6956134	
gi|168229156|ref|NP_078804.2|	0	0	0	0	18.92045	0	0	0	0	0	0	0	0	0	0	0.04535094	-0.269915	
gi|209862831|ref|NP_001129487.1|	-0.5288529	0	0	0	0	0	0	0	47.86881	-0.193829	0	-0.7398707	0	-0.3792762	0.02118703	0	0	
gi|306482694|ref|NP_001182375.1|	0	0	0	0	0	0	0	0	0.3574923	0	0	0	0	0	0	35.29153	0	
gi|10835218|ref|NP_004609.1|	0	0	0	0	0	0	0	0	-0.5802349	-0.3385386	-0.415901	56.33984	0	0.04186844	0	0	0	
gi|259906018|ref|NP_001158286.1|	0	0	0	0	-0.6690056	0	0	0	0	0	0	0	0	-0.3123859	0	45.64528	0	
gi|264681563|ref|NP_065116.3|	0	0	0	0	-1.628485	0	-1.39558	0	-6.94363	0	0	0	0	0	0	1183.711	0	
gi|11545731|ref|NP_071324.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446.7189	
gi|50980309|ref|NP_115551.2|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.77333	
gi|27437030|ref|NP_000749.2|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.31292	
gi|118402582|ref|NP_001246.2|	0	0	0	26.57783	-0.3805529	0	0	0	0	0	0	0	0	0	0	0	0.2221759	
gi|68508961|ref|NP_001803.2|	0	-0.5893897	0	0	0	0	0	0	66.81292	0	0	0	0	0	0	0	-0.6171654	
gi|4507133|ref|NP_003087.1|	0	0	0.7774636	0	-0.411344	0	0	0	-0.1114659	0	0	0	0	0	0	23.78151	0	
gi|21614525|ref|NP_001439.2|	0	0	0	0	0	0	-0.6954653	-0.5637807	96.76726	0	0	0	0	0	0	0	0	
gi|5031719|ref|NP_005699.1|	-0.5025926	0	0	0	0	0	-0.284456	-0.3582761	49.36565	0	0	0	0	0	0	0	0	
gi|197304710|ref|NP_001127868.1|	0	0	0	0	0	0	0	0	37.88336	0	0	0	0	0	0	0	-0.4088796	
gi|187608615|ref|NP_003322.3|	0	0	0	18.36786	0	0	0	0	0	0	0	0	0	0	0	0	1.077801	
gi|39930523|ref|NP_612480.1|	0	0	0	0	0	0	0	0	0	0	0	0	-2.299005	0	0	821.6542	-1.416057	
gi|155030234|ref|NP_037367.3|	0	0	0	0	-0.8226881	0	0	0	0	0	0	0	0	0	0	58.43618	-0.5539856	
gi|5174669|ref|NP_006080.1|	-0.2430362	0	0	23.49674	-0.3466254	0	0	0	0	0	0	0	0	0	0	0	-0.05433767	
gi|168229174|ref|NP_061862.1|	0	0	0	0	0	0	0	0	-1.693824	0	0	0	0	0	0	331.1383	0	
gi|157364934|ref|NP_001098549.1|	0	0	0	7.826194	22.31014	0	0	0	0	0	0	0	0	0	0	0	0	
gi|31543419|ref|NP_009185.2|	0	0	0	0	0	0	0	0	51.71944	0	0	-0.5958952	0	0.3516444	0	0	0	
gi|312284070|ref|NP_060166.2|	0	0	0	-0.5843147	0	159.5483	0	0	0	0	0	0	0	0	0	-0.7006707	0	
gi|19718751|ref|NP_550433.1|	0	0	0	0	0	0	0	-0.5094342	0	0	96.9453	-0.9896663	0	0	0	0	0	
gi|320461728|ref|NP_001073918.2|	0	-0.2651457	0	25.26639	0	0	0	0	0	0	0	-0.3490952	0	0	0	0	0.2221759	
gi|4758024|ref|NP_004636.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.8079	-0.7923077	
gi|22094987|ref|NP_065812.1|	0	0	0	0	27.17915	0	0	0	0	0	0	0	0	0	0	0	-0.3511224	
gi|108796661|ref|NP_001012986.2|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377.1732	-1.156105	
gi|373428660|ref|NP_004275.4|	0	0	0	0	0	0	0	0	47.01505	0	0	-0.5521166	0	-0.1987186	0	0	0	
gi|207452735|ref|NP_112598.2|	0	0	0	0	0	0	0	0	37.53578	0	0	0	0	3.095936	0	0	0	
gi|71773329|ref|NP_001146.2|	0	0	0	0	0	0	0	0	43.62041	0	0	0	0	-0.3029957	-0.2215593	0	0	
gi|150456451|ref|NP_060264.3|	0	0	0	0	0	0	0	0	-0.6037741	0	0	0	0	0	0	79.19164	0	
gi|23097308|ref|NP_149062.1|	0	0	0	0	0	0	106.3487	0	-0.6720389	0	0	0	0	0	0	0	0	
gi|284055276|ref|NP_003677.4|	0	0	0	-0.6543317	0	157.9399	0	0	0	0	0	0	0	0	0	0	0	
gi|11545859|ref|NP_071413.1|	0	0	0	0	0	-1.05779	0	0	0	0	0	0	0	0	1157.416	0	0	
gi|4505931|ref|NP_002681.1|	0	0	0	0	0	0	0	0	31.1035	0	0	0	0	0	0	0	0	
gi|14318422|ref|NP_002275.1|	0	0	0	0	0	0	0	20.61552	0	0	0	0	0	0.4063195	0	0	0	
gi|57242805|ref|NP_001008744.1|	0	0	0	0	0	0	0	0	47.98826	0	0	0	0	0	0	0	0	
gi|261878575|ref|NP_001159897.1|	0	0	0	0	0	0	0	0	50.65428	0	0	0	0	0	0	0	0	
gi|149588660|ref|NP_001026890.2|	0	0	0	0	0	0	48.8537	0	0	0	0	0	0	0	0	0	0	
gi|62122917|ref|NP_001014364.1|	0	17.75433	0	0	0	0	0	0	0	0.201066	0	0	0	0	6.532024	0	0	
gi|5902724|ref|NP_002507.1|	0	0	0	0	0	0	0	0	0	0	24.21913	0	0	0	0	0	0	
gi|4885661|ref|NP_005424.1|	0	0	0	0	0	0	0	0	47.98826	0	0	0	0	0	0	0	0	
gi|5031633|ref|NP_005757.1|	0	0	0	0	0	0	0	0	117.3046	0	0	0	0	0	0	0	0	
gi|167001141|ref|NP_002072.2|	0	0	0	0	0	0	0	0	36.43553	0	0	0	0	0	0	0	0	
gi|355477262|ref|NP_001239048.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.22949	0	0	
gi|154813199|ref|NP_060024.2|	0	0	0	0	0	0	0	0	40.87889	0	0	0	0	0	0	0	0	
